Hours Studied,Previous Scores,Extracurricular Activities,Sleep Hours,Sample Question Papers Practiced,Performance Index
2,72,No,6,5,42.67
8,40,No,7,3,25.09
5,92,No,4,8,75.89
7,45,No,4,4,23.46
1,76,Yes,7,3,46.01
5,41,No,5,7,18.06
1,96,Yes,4,2,63.43
8,92,Yes,7,8,87.84
4,98,No,7,7,78.1
4,98,Yes,6,7,78.19
2,44,Yes,5,9,15.71
5,65,No,8,4,45.73
1,80,Yes,7,0,50.97
9,90,No,6,9,88.01
5,92,Yes,8,8,79.25
6,86,Yes,6,1,73.48
2,52,No,6,0,17.83
1,51,Yes,9,5,19.59
4,44,Yes,5,0,8.12
7,41,No,4,9,25.21
6,98,No,5,9,86.88
1,43,Yes,8,9,10.54
1,98,Yes,9,6,71.77
8,66,No,5,6,56.69
4,89,Yes,4,0,65.71
5,92,No,5,9,76.45
7,49,No,5,4,28.35
8,52,No,5,2,36.91
7,83,Yes,7,1,67.8
2,41,Yes,7,4,7.25
4,65,Yes,5,4,40.01
1,54,No,4,1,15.09
9,85,Yes,4,5,78.04
3,96,No,4,6,71.15
3,49,Yes,4,0,19.52
9,61,No,9,2,52.46
3,79,No,9,3,54.39
8,64,Yes,6,1,51.23
2,54,No,5,9,22.35
3,52,Yes,5,4,25.37
2,47,Yes,6,3,21.41
1,60,Yes,4,1,20.92
2,60,Yes,8,0,26.03
8,61,Yes,8,7,51.25
9,85,No,6,1,76.74
2,72,Yes,8,3,42.67
7,84,No,7,9,74.01
5,66,Yes,5,4,46.13
3,79,No,8,1,52.65
9,89,No,9,9,90.62
6,61,Yes,9,8,47.79
1,69,No,7,1,33.91
5,48,Yes,5,5,24.75
7,84,Yes,7,6,74.0
4,74,Yes,5,5,49.02
8,57,No,5,3,45.36
5,81,No,8,0,60.89
9,44,No,9,1,32.86
9,66,No,6,9,60.08
9,96,Yes,8,9,99.29
1,45,Yes,4,5,8.19
2,71,No,7,7,41.86
3,47,No,4,2,14.41
4,95,Yes,5,6,77.05
9,78,No,8,8,77.67
6,60,Yes,4,3,42.4
1,57,No,4,6,19.96
9,53,No,9,6,45.85
6,54,No,4,9,36.25
4,81,Yes,9,8,64.2
4,65,Yes,9,2,40.62
3,92,No,5,0,65.56
7,83,No,9,7,72.62
3,71,No,5,3,41.01
2,78,No,9,1,50.97
8,67,No,9,4,56.79
4,99,No,5,3,78.85
8,78,No,4,0,60.94
1,82,No,7,6,49.94
5,71,Yes,8,3,48.44
9,52,Yes,8,7,43.93
1,54,Yes,5,8,20.57
4,57,Yes,4,7,31.79
6,78,No,7,0,58.71
8,45,Yes,6,7,31.54
3,94,Yes,5,4,67.89
5,50,No,6,0,24.69
7,71,Yes,8,8,65.4
1,79,Yes,8,8,52.29
7,59,Yes,7,6,46.7
8,72,Yes,7,6,62.76
8,79,Yes,6,0,61.82
9,47,No,8,8,39.85
6,90,No,7,0,69.82
6,74,No,7,6,61.01
2,44,Yes,8,8,19.14
3,74,Yes,8,8,49.97
4,86,Yes,4,4,63.26
4,53,No,9,5,26.68
8,60,Yes,7,1,48.24
1,86,Yes,6,1,55.53
4,63,Yes,5,9,43.33
4,56,Yes,5,8,34.31
1,57,No,8,0,20.44
3,73,No,9,9,52.65
5,51,Yes,6,4,28.2
6,55,No,4,6,35.39
9,43,No,7,9,38.82
9,64,No,4,5,56.48
9,73,Yes,6,5,65.06
1,67,No,4,5,37.09
9,85,No,8,7,80.01
8,50,Yes,5,6,42.22
2,52,No,8,4,18.21
1,70,No,7,9,40.65
1,99,No,8,1,68.66
6,64,Yes,6,9,50.71
9,78,Yes,6,5,72.24
7,49,No,7,9,39.25
5,63,Yes,7,4,43.55
2,40,Yes,5,3,7.16
1,92,Yes,4,9,62.92
2,64,No,5,4,34.53
1,67,No,8,8,36.48
3,75,Yes,4,1,48.33
6,57,No,7,5,42.41
8,45,Yes,6,8,34.63
3,41,Yes,8,9,17.38
9,42,No,5,4,30.88
5,85,Yes,9,5,68.52
7,47,Yes,9,9,35.38
8,70,Yes,7,3,56.46
3,87,Yes,4,4,59.84
2,58,No,9,7,30.62
2,89,Yes,4,0,60.58
5,45,No,6,0,19.44
1,53,Yes,7,9,25.22
2,42,No,7,3,4.94
9,87,Yes,8,9,88.74
7,40,Yes,8,2,23.91
6,83,No,4,4,67.95
9,69,No,9,9,61.6
7,85,Yes,9,7,75.51
5,58,Yes,5,0,30.78
9,93,Yes,4,4,88.18
6,58,Yes,9,4,42.34
6,48,Yes,8,1,29.5
4,46,No,8,4,19.83
1,85,No,8,7,58.39
5,76,Yes,4,9,59.04
9,89,No,7,6,87.27
8,80,No,5,1,68.43
8,92,Yes,5,5,82.07
5,46,No,8,9,28.08
9,48,Yes,6,0,32.0
3,43,No,4,9,18.41
3,64,No,9,9,43.08
1,88,No,9,2,58.31
9,51,No,7,5,43.99
6,45,No,8,8,29.21
2,57,Yes,6,0,19.95
8,79,No,8,5,72.44
9,60,Yes,6,1,47.41
9,54,No,5,8,44.65
2,42,No,6,1,8.41
2,41,No,5,2,4.72
7,95,Yes,5,1,81.29
4,94,No,4,3,72.45
1,80,No,6,3,48.61
8,79,Yes,7,9,75.69
2,98,Yes,7,0,67.76
3,43,Yes,6,7,15.26
5,71,No,4,4,50.07
3,41,No,7,7,10.88
7,85,No,8,5,72.08
7,68,No,7,1,49.66
2,41,Yes,4,6,4.22
7,73,Yes,5,9,61.3
6,66,No,5,8,50.38
9,99,Yes,5,6,95.59
9,93,Yes,4,4,85.62
2,78,Yes,5,3,46.14
7,83,No,5,7,71.25
5,77,Yes,4,5,56.1
6,57,No,8,4,33.89
1,75,No,7,6,42.4
7,58,No,4,2,40.38
6,66,Yes,4,8,50.35
4,84,Yes,6,3,61.83
1,59,Yes,5,3,25.26
9,60,Yes,9,7,55.58
4,62,No,8,5,39.26
2,69,No,9,0,36.55
8,64,No,6,1,48.28
2,70,Yes,8,8,44.56
5,66,Yes,5,5,43.34
6,73,Yes,9,6,60.81
8,47,No,5,8,33.51
1,58,No,5,2,24.59
1,80,Yes,7,4,48.78
4,65,No,8,4,44.15
5,67,No,8,9,48.3
9,43,Yes,6,6,37.5
7,70,Yes,4,1,50.41
7,55,No,5,3,37.53
8,90,Yes,5,3,77.13
5,49,No,9,7,29.86
5,77,Yes,6,9,60.88
1,87,No,8,2,50.14
9,49,Yes,7,1,37.71
6,84,Yes,8,8,73.5
9,48,Yes,7,3,35.87
3,78,No,7,8,54.68
5,75,No,8,5,56.07
2,90,Yes,9,0,64.8
5,97,No,5,2,77.52
8,75,No,7,6,64.92
2,58,Yes,9,8,29.29
8,99,Yes,6,7,89.64
4,58,Yes,6,4,33.14
1,51,No,7,7,18.76
5,52,Yes,5,1,24.53
1,64,No,7,2,26.11
7,75,No,6,7,64.24
8,64,No,6,8,57.04
3,67,Yes,8,9,44.33
3,81,Yes,5,7,58.5
7,92,No,8,3,79.88
4,78,No,9,5,62.96
3,69,Yes,9,4,43.85
8,44,Yes,9,3,34.27
3,56,Yes,4,8,31.21
7,57,Yes,9,9,45.72
2,82,Yes,7,2,54.05
1,86,Yes,8,0,52.99
6,60,Yes,9,6,42.67
8,61,Yes,5,9,52.54
1,78,Yes,9,7,48.99
9,89,No,7,2,81.66
3,97,Yes,7,2,72.29
3,96,Yes,7,5,73.06
4,45,No,7,1,14.75
1,89,Yes,7,5,62.24
9,55,Yes,5,4,45.01
3,41,No,4,6,11.87
4,90,Yes,6,8,71.27
1,40,No,4,8,4.62
4,96,No,6,0,72.36
1,69,Yes,8,6,41.81
5,97,No,7,2,74.73
5,82,No,8,3,60.43
7,91,No,8,1,76.81
8,76,No,6,0,60.57
4,87,Yes,5,9,73.01
7,62,No,7,2,44.94
4,40,No,9,9,19.26
3,58,Yes,8,8,33.66
6,85,No,4,0,59.4
4,42,Yes,7,2,13.91
3,41,No,5,4,7.88
9,95,Yes,7,2,89.67
5,76,No,9,3,56.06
7,56,Yes,9,3,39.73
6,67,No,8,0,46.92
5,57,Yes,4,5,34.18
7,72,Yes,8,6,62.99
6,54,Yes,5,6,37.4
2,61,Yes,6,5,35.02
3,80,Yes,9,6,59.23
2,66,No,4,2,34.03
3,94,No,9,4,72.41
1,76,Yes,5,6,46.5
8,71,Yes,5,9,59.45
6,99,No,9,4,87.11
2,84,No,8,9,56.58
8,58,Yes,9,1,41.08
6,67,No,8,5,48.4
7,67,Yes,9,6,56.31
1,95,Yes,8,1,60.95
7,49,Yes,6,9,37.6
3,59,No,7,7,37.16
8,64,Yes,7,4,52.37
6,60,No,8,7,45.01
4,53,No,8,2,25.39
8,61,No,6,1,43.78
9,92,No,7,6,87.59
2,65,Yes,6,4,33.21
6,83,Yes,5,4,65.74
5,50,No,9,7,29.32
5,94,Yes,7,8,76.83
3,46,No,8,7,19.49
8,56,Yes,4,9,42.08
8,57,Yes,5,1,43.16
5,46,Yes,9,9,24.82
8,95,Yes,4,6,85.88
8,59,Yes,6,4,49.55
3,77,Yes,9,6,55.9
2,50,No,6,2,16.33
9,83,Yes,6,3,80.69
2,97,Yes,8,6,72.99
9,55,Yes,6,1,45.81
4,90,No,4,1,63.61
2,94,Yes,5,0,57.18
1,66,Yes,8,0,31.52
4,90,Yes,5,0,66.29
9,50,No,6,5,41.25
9,55,Yes,7,4,43.06
4,62,No,9,9,49.04
9,99,No,8,7,94.59
6,98,Yes,6,4,84.07
1,51,Yes,8,0,15.0
6,98,No,7,7,87.81
9,79,No,4,5,69.83
2,42,Yes,4,7,11.8
6,41,Yes,9,1,23.79
2,99,No,4,9,73.54
4,77,No,7,7,55.48
8,87,No,5,5,75.38
7,91,No,7,0,76.81
9,63,Yes,7,0,50.18
7,68,No,6,9,58.45
1,86,Yes,4,4,52.89
2,85,No,8,6,58.46
6,73,No,9,3,54.34
7,59,Yes,5,9,51.72
3,57,Yes,8,4,30.47
9,53,Yes,6,9,44.62
7,57,Yes,6,2,40.81
6,41,No,5,1,13.89
6,40,Yes,8,1,17.18
1,59,Yes,5,4,25.58
5,73,Yes,5,3,52.99
3,80,No,4,1,52.77
7,80,No,8,4,70.43
3,87,Yes,4,9,64.57
5,50,No,4,8,30.99
7,66,No,9,7,56.59
3,62,Yes,4,8,38.45
2,77,No,7,8,47.84
6,83,Yes,6,7,70.04
8,42,Yes,6,8,30.51
4,51,Yes,7,3,28.33
9,69,No,5,7,62.52
8,70,Yes,8,1,57.13
7,62,No,8,8,49.94
7,40,No,8,8,25.51
3,80,No,4,2,51.89
6,59,No,8,5,42.7
5,93,Yes,8,6,77.28
1,45,Yes,8,2,8.58
3,50,No,6,4,18.82
1,74,Yes,7,0,42.49
4,43,No,9,2,15.81
3,68,No,5,7,43.0
4,98,Yes,7,2,77.58
9,49,No,8,7,42.36
3,90,Yes,5,8,67.05
6,68,No,5,5,51.66
6,77,No,7,6,65.22
7,40,No,7,5,25.07
9,79,No,7,7,75.33
7,47,Yes,9,6,35.08
1,96,No,7,9,69.83
8,77,No,9,0,64.37
5,56,Yes,4,2,36.0
9,58,No,6,2,50.35
5,72,No,9,2,50.51
5,54,No,6,3,33.32
2,84,No,8,0,54.5
3,70,No,4,1,40.05
9,60,No,5,4,53.44
7,42,Yes,7,5,26.61
1,41,No,8,8,9.27
3,74,Yes,5,1,46.32
2,80,No,6,8,51.17
1,98,Yes,5,6,69.8
9,55,Yes,7,8,46.12
8,95,Yes,7,3,87.84
5,84,Yes,9,6,69.49
2,90,No,9,0,63.2
1,98,No,6,7,71.28
7,89,No,7,6,84.1
2,60,Yes,4,6,26.72
1,51,Yes,8,1,15.14
2,67,Yes,6,9,43.09
7,51,Yes,6,8,40.47
7,72,Yes,5,7,58.66
6,59,Yes,6,0,40.42
5,79,Yes,8,0,54.65
3,88,No,4,4,60.09
3,60,Yes,5,1,30.69
9,99,No,8,0,92.49
4,91,No,9,9,77.31
9,93,Yes,6,7,91.82
4,78,Yes,7,3,54.35
2,80,Yes,9,1,53.62
4,88,Yes,7,4,68.29
6,98,No,8,5,86.89
6,81,Yes,4,7,67.97
5,75,No,7,6,56.23
1,61,Yes,8,6,32.06
3,65,No,5,0,34.78
5,46,No,6,2,23.25
6,46,No,4,2,26.59
1,47,No,4,6,11.57
9,65,No,5,1,55.74
3,63,Yes,4,9,37.69
3,63,Yes,8,6,37.32
2,79,Yes,4,8,52.25
8,87,No,4,0,73.38
3,51,Yes,4,1,20.33
6,86,No,8,5,69.36
2,47,No,9,1,15.09
7,93,Yes,6,1,78.92
4,48,No,7,4,18.21
9,42,Yes,9,6,35.24
9,93,No,4,3,88.44
7,60,Yes,5,5,47.52
8,70,No,5,2,56.61
3,87,Yes,8,3,61.72
5,86,Yes,6,3,68.64
2,63,No,4,3,29.44
7,43,No,8,0,23.67
8,59,No,7,3,51.86
9,55,Yes,6,3,48.21
7,49,Yes,6,5,33.17
8,82,No,8,8,77.34
9,65,Yes,9,9,65.47
6,68,Yes,5,5,51.93
2,44,No,9,5,11.09
2,50,Yes,6,6,20.56
4,68,Yes,5,6,44.91
9,84,Yes,6,0,74.35
7,54,No,6,7,38.54
2,45,Yes,6,0,7.48
8,87,No,7,8,79.6
7,54,Yes,5,3,38.76
9,82,Yes,7,8,81.15
8,59,Yes,5,7,53.34
3,73,Yes,7,8,49.28
1,99,Yes,7,5,68.92
2,99,No,7,8,77.34
2,41,Yes,8,3,5.5
4,83,Yes,7,2,55.76
6,55,Yes,9,2,38.31
4,58,Yes,9,7,35.19
9,73,No,6,1,61.35
4,88,Yes,4,5,67.66
6,53,Yes,7,8,37.77
6,63,Yes,4,8,46.49
1,67,Yes,4,7,32.33
8,87,No,6,7,78.42
3,71,No,4,0,39.07
6,76,Yes,4,6,59.08
3,49,Yes,9,0,20.34
2,88,Yes,4,8,62.94
5,84,Yes,5,2,62.82
1,87,Yes,7,0,54.0
9,48,No,7,7,44.07
7,63,No,4,6,48.98
3,75,Yes,6,1,50.08
4,95,Yes,5,6,74.01
6,68,Yes,6,4,50.28
3,99,No,6,6,75.82
7,68,Yes,4,9,57.3
6,97,Yes,8,6,86.33
9,87,No,4,1,78.46
5,62,No,9,1,34.67
4,66,Yes,8,6,42.84
3,70,Yes,5,2,42.14
1,82,Yes,8,3,54.99
3,46,Yes,4,6,16.36
3,88,No,4,1,64.53
7,93,No,6,1,75.78
7,84,Yes,4,8,73.91
1,43,No,9,0,5.24
3,53,Yes,4,2,21.18
8,81,No,7,9,76.91
9,81,Yes,7,3,74.04
7,49,Yes,6,4,29.53
7,98,No,8,2,81.71
8,83,No,8,8,74.62
6,73,No,7,4,57.59
3,65,No,9,6,40.09
1,62,No,5,6,31.14
7,48,Yes,9,8,35.91
1,76,Yes,7,1,42.89
1,47,No,9,2,14.78
9,92,Yes,5,3,84.9
7,53,Yes,8,7,44.78
4,46,Yes,7,0,19.24
6,46,Yes,4,8,26.21
1,48,No,5,4,9.31
7,42,Yes,5,3,20.68
6,53,Yes,5,7,35.88
4,56,Yes,8,8,31.62
7,89,Yes,9,2,81.0
3,83,No,6,3,61.54
1,61,Yes,4,0,19.89
4,85,Yes,7,2,62.86
3,65,Yes,9,9,38.98
1,97,No,5,4,67.64
2,67,No,8,7,41.89
5,84,Yes,5,0,61.8
8,53,Yes,9,0,39.66
1,48,No,7,2,10.09
4,90,Yes,4,8,70.75
4,65,No,5,8,44.57
5,41,Yes,8,0,15.46
7,50,Yes,8,3,36.93
8,56,No,6,7,43.82
6,73,Yes,8,1,54.38
1,58,Yes,6,3,18.82
7,78,Yes,4,6,70.36
3,57,No,7,6,26.28
6,52,No,6,4,34.91
8,44,Yes,5,6,32.29
7,89,Yes,9,5,79.32
6,62,Yes,5,1,39.4
9,97,Yes,7,8,94.54
9,95,No,8,4,89.53
1,63,No,9,1,27.27
1,68,No,5,5,30.12
1,87,Yes,9,9,62.62
8,86,Yes,6,4,78.25
7,47,No,7,1,27.64
3,65,Yes,5,9,41.08
2,54,Yes,8,9,28.74
4,96,No,9,6,74.87
3,40,Yes,8,9,11.59
7,67,No,9,1,51.56
8,88,Yes,5,6,79.25
6,86,Yes,7,5,70.91
3,85,Yes,4,3,59.67
6,53,Yes,5,3,32.01
2,81,Yes,8,5,55.34
7,73,No,4,8,64.56
7,98,No,7,9,95.2
4,70,Yes,8,5,50.35
8,45,Yes,7,5,27.57
4,88,No,9,0,66.04
7,44,No,5,4,29.63
4,70,Yes,7,0,44.85
5,76,No,8,8,58.4
7,54,No,5,9,40.05
3,54,No,8,3,28.34
5,91,Yes,8,1,70.68
3,82,No,4,8,56.07
5,44,No,6,5,19.82
3,67,No,7,9,44.01
7,72,No,7,2,56.26
1,50,Yes,4,1,8.45
9,82,No,9,5,76.34
9,45,No,7,9,42.44
5,62,No,4,5,40.5
9,79,Yes,7,8,77.0
6,41,Yes,7,4,18.29
5,54,Yes,8,8,37.55
3,62,No,4,4,36.42
8,61,No,9,1,48.73
4,48,No,7,0,16.78
3,86,Yes,9,8,67.14
6,79,No,6,9,67.75
8,69,No,4,6,56.38
9,55,Yes,4,2,45.51
6,98,No,4,5,83.97
5,85,No,8,9,66.17
2,86,Yes,4,3,55.05
2,91,Yes,8,8,66.89
9,69,Yes,6,1,58.83
2,84,Yes,5,3,54.64
2,48,Yes,8,0,15.98
3,40,No,7,6,13.66
3,98,Yes,4,3,76.24
4,77,No,5,4,54.08
7,47,No,8,0,31.42
9,98,Yes,9,1,94.61
2,98,Yes,9,3,74.9
4,91,No,7,1,71.15
9,57,No,5,0,43.16
2,66,No,6,9,38.96
1,57,Yes,8,0,16.48
8,71,No,9,5,64.43
9,97,Yes,9,1,93.71
7,88,No,8,2,75.27
8,71,No,9,4,63.02
4,92,No,6,2,71.31
4,87,Yes,9,5,67.81
2,84,Yes,8,6,59.36
8,93,No,4,9,86.59
2,75,No,9,5,47.51
9,75,No,8,1,64.61
4,60,Yes,4,8,34.44
1,85,Yes,9,1,50.46
4,71,Yes,9,5,49.93
3,70,Yes,8,8,45.09
6,76,Yes,7,8,60.93
7,55,No,7,1,35.44
8,85,No,5,8,76.96
2,85,No,7,7,61.66
6,53,Yes,6,6,30.92
6,96,No,5,7,82.87
5,63,Yes,7,9,44.23
7,64,Yes,4,7,50.45
3,85,No,8,0,56.34
4,90,No,7,8,71.28
9,74,Yes,4,5,62.99
4,56,Yes,5,0,28.65
3,85,No,8,0,57.84
2,81,Yes,7,6,54.92
5,84,Yes,5,9,70.52
4,93,Yes,7,1,67.33
8,43,No,5,5,26.59
7,50,Yes,7,4,38.09
6,86,Yes,4,4,70.73
2,54,Yes,6,9,22.22
3,69,Yes,4,5,41.74
9,63,Yes,8,7,60.11
9,41,Yes,7,4,35.31
5,82,Yes,6,7,68.66
3,73,No,6,4,45.33
2,62,No,8,9,35.49
8,70,No,8,5,56.41
6,76,Yes,6,7,61.96
7,52,No,8,1,34.89
1,72,No,8,6,43.49
1,46,Yes,7,2,5.05
2,71,No,4,8,40.86
3,46,Yes,9,9,21.79
1,81,Yes,5,6,52.33
5,77,Yes,6,2,55.18
3,91,No,5,7,73.04
1,83,Yes,6,9,52.99
8,52,No,6,1,35.44
6,63,Yes,4,9,45.4
9,67,Yes,6,7,60.7
3,71,No,6,6,46.62
9,82,Yes,4,4,74.87
9,57,No,8,3,45.78
1,73,Yes,9,9,48.55
3,87,Yes,5,9,68.5
6,73,Yes,6,0,51.76
8,90,Yes,4,3,86.21
4,77,Yes,6,5,52.72
5,40,Yes,4,5,16.42
9,82,Yes,5,1,72.88
6,89,Yes,7,8,74.9
7,81,No,8,0,66.19
7,70,No,7,3,55.01
4,89,No,4,3,66.26
4,99,Yes,6,1,76.51
4,40,No,8,7,17.98
5,90,No,5,1,69.94
5,55,Yes,9,1,30.43
8,97,No,8,1,86.62
9,78,Yes,6,0,66.38
2,54,No,7,4,26.39
7,72,No,4,3,58.0
1,62,No,7,1,26.99
1,92,No,8,0,60.37
4,80,No,9,0,55.57
7,73,Yes,6,1,57.48
2,56,No,4,0,18.81
2,64,Yes,6,8,35.29
1,95,No,6,1,63.55
2,81,Yes,9,2,50.35
7,45,No,8,8,30.3
9,70,No,7,4,61.74
6,44,No,6,7,22.53
2,79,No,6,6,53.49
9,79,No,6,5,73.83
7,69,Yes,4,1,52.61
1,44,No,6,3,6.47
9,51,No,6,8,46.22
2,46,Yes,8,6,17.33
4,84,No,6,2,62.29
9,52,No,9,5,46.43
4,88,No,9,7,68.74
3,43,No,6,7,13.44
1,89,No,9,7,59.34
7,81,Yes,8,7,71.56
6,42,No,4,9,18.08
4,51,Yes,9,5,25.65
6,40,No,9,9,22.94
6,66,No,7,2,45.65
4,82,Yes,8,8,65.22
6,89,No,9,2,70.33
8,52,No,4,3,33.22
3,56,Yes,7,9,28.62
4,47,No,6,0,18.94
1,71,No,8,1,35.46
4,59,Yes,9,5,35.48
9,90,Yes,6,0,85.24
8,56,No,8,8,48.07
4,73,No,7,7,50.57
7,74,No,9,1,56.24
3,74,Yes,4,1,48.84
9,77,Yes,8,7,73.77
4,81,No,4,7,58.48
2,63,No,6,0,29.66
5,93,No,6,4,73.74
2,57,Yes,7,1,25.52
6,89,Yes,7,0,67.79
1,85,Yes,5,2,51.02
6,87,No,5,2,66.84
4,78,No,7,9,58.98
3,72,No,9,8,47.64
2,88,Yes,6,9,62.68
7,62,No,4,0,41.46
9,64,Yes,7,1,54.53
3,76,No,9,8,53.31
6,66,Yes,4,4,45.22
9,40,No,5,8,31.88
2,60,No,4,5,33.09
7,98,Yes,7,9,90.37
5,88,No,6,9,75.65
5,49,Yes,7,2,22.27
7,70,No,8,7,57.06
9,83,No,9,8,83.42
4,64,No,9,1,39.35
9,59,Yes,9,8,53.05
9,96,No,8,3,92.59
4,41,Yes,8,7,15.62
3,94,No,6,4,69.67
2,87,No,9,5,63.03
9,54,Yes,7,3,45.18
2,67,No,8,4,43.12
6,52,No,7,0,28.83
5,89,Yes,5,2,70.31
5,99,Yes,9,3,84.6
4,91,No,8,0,66.97
6,93,Yes,8,2,75.86
5,53,Yes,6,3,32.82
4,89,No,7,8,69.47
9,41,Yes,6,2,30.17
6,73,Yes,6,2,55.69
3,74,No,7,3,47.5
6,76,Yes,5,8,64.89
1,64,Yes,7,8,34.89
5,87,No,5,0,65.94
6,93,No,6,7,80.86
8,54,Yes,5,9,44.77
9,51,No,9,0,38.53
3,48,Yes,5,1,16.49
2,97,Yes,5,9,74.76
4,70,Yes,8,4,48.76
8,53,Yes,8,5,43.45
8,68,No,6,1,62.45
3,92,No,7,9,70.41
4,87,Yes,5,4,61.46
3,82,No,9,2,55.48
2,77,Yes,8,6,49.91
4,81,Yes,7,0,57.38
6,99,No,9,4,85.43
5,47,No,5,2,23.45
3,87,Yes,7,1,58.99
2,42,No,9,2,10.33
9,41,Yes,4,9,29.66
1,55,No,9,3,21.03
9,58,No,9,1,46.06
1,69,Yes,5,1,32.7
7,80,No,7,2,61.1
6,55,No,5,1,34.94
7,70,Yes,5,5,55.4
3,93,Yes,4,1,65.48
3,97,Yes,9,0,72.94
1,67,Yes,7,7,35.13
4,43,Yes,6,9,19.43
2,49,Yes,8,3,13.69
8,90,No,5,1,77.26
3,84,Yes,5,3,61.14
7,57,Yes,5,1,39.54
7,86,Yes,5,4,69.89
9,71,No,8,6,66.26
6,69,Yes,6,5,55.34
1,75,Yes,4,1,37.39
8,48,No,6,3,33.09
1,75,No,8,7,45.15
3,68,Yes,7,6,43.6
5,55,No,4,6,33.34
8,67,No,4,3,54.88
9,60,Yes,7,0,48.53
7,86,Yes,9,6,79.44
9,95,Yes,5,5,85.88
3,41,No,8,7,11.7
5,99,Yes,7,4,85.61
8,98,No,6,7,90.69
1,85,Yes,6,9,58.78
8,74,No,9,7,66.51
7,93,Yes,7,8,86.96
1,67,No,8,0,32.48
6,94,Yes,9,2,85.31
1,75,Yes,9,5,45.1
2,70,Yes,9,3,40.37
5,72,No,4,7,55.4
2,62,No,4,9,35.16
1,99,Yes,5,0,64.13
6,80,No,8,4,66.37
8,56,Yes,6,3,43.39
8,85,No,6,0,72.43
8,88,Yes,5,9,83.13
6,40,No,6,5,21.73
3,81,No,9,9,60.82
1,62,No,5,2,25.37
2,87,No,5,4,62.72
5,66,No,7,5,46.0
5,64,Yes,4,3,44.31
1,71,No,8,9,41.36
1,58,No,8,9,26.38
9,63,No,4,5,55.79
2,96,No,9,6,71.1
7,42,Yes,8,1,19.7
4,99,No,6,6,79.19
7,51,No,6,6,37.06
8,74,Yes,8,1,60.89
5,54,Yes,7,2,29.38
1,56,No,8,2,21.32
4,89,Yes,5,0,61.71
3,71,No,9,0,43.43
5,46,No,5,9,28.13
6,58,Yes,4,5,42.18
2,46,No,9,8,16.46
7,44,Yes,9,8,35.7
3,97,Yes,6,0,71.74
1,79,No,9,6,48.29
3,60,No,7,5,32.3
9,87,Yes,8,3,79.83
6,87,No,5,2,64.66
6,90,Yes,6,8,81.05
4,96,Yes,6,9,79.54
8,86,Yes,7,4,78.77
5,46,Yes,7,7,26.22
7,76,No,7,3,58.59
9,62,No,7,3,53.43
5,50,No,5,5,29.45
5,49,No,7,5,29.38
4,96,No,6,2,75.78
6,60,No,6,1,39.23
2,94,Yes,9,8,66.28
3,98,No,8,1,74.28
1,80,Yes,6,8,51.46
2,72,Yes,6,7,49.21
2,59,Yes,5,9,35.57
8,72,No,9,6,66.26
8,79,Yes,6,4,66.08
2,74,No,4,2,39.37
6,73,Yes,6,1,55.17
5,75,No,8,7,55.47
3,66,No,8,1,39.38
5,58,No,9,7,41.79
5,82,No,9,4,67.49
5,44,No,7,8,26.37
3,68,Yes,5,3,39.24
3,95,No,8,7,73.74
4,49,No,4,6,21.49
7,95,Yes,4,7,85.38
2,98,No,7,4,66.59
4,94,No,5,1,69.28
4,79,No,5,6,58.54
1,52,No,9,2,18.35
8,68,No,6,9,61.95
1,44,Yes,4,9,8.89
8,97,No,4,9,88.23
7,97,Yes,4,9,89.78
9,98,No,4,1,87.31
8,51,Yes,8,2,35.18
5,98,Yes,5,3,79.94
8,52,Yes,6,9,42.86
3,61,No,8,6,40.81
7,79,No,5,9,69.38
4,54,Yes,7,0,26.97
5,52,No,4,5,27.82
9,40,No,6,5,31.11
7,93,Yes,5,7,83.05
4,77,No,7,1,51.05
6,82,Yes,4,1,62.46
7,84,No,7,0,67.81
9,92,Yes,7,2,85.45
4,91,No,8,6,76.78
3,40,No,7,7,13.99
8,50,Yes,8,6,39.16
1,97,Yes,9,8,71.53
9,82,No,8,7,75.17
1,79,Yes,7,7,46.04
2,61,Yes,5,1,29.4
8,74,Yes,7,0,62.74
9,99,Yes,7,5,96.45
7,90,Yes,5,6,82.32
3,83,No,4,5,57.54
7,45,Yes,6,6,31.66
6,67,Yes,9,7,53.21
2,70,Yes,4,1,31.72
3,94,Yes,7,0,70.22
5,47,No,4,9,24.33
4,44,Yes,6,7,20.71
2,81,No,4,7,51.66
4,93,No,6,7,74.32
8,87,Yes,4,9,84.19
5,83,Yes,8,6,67.98
5,56,No,7,1,33.89
3,77,No,6,3,49.63
8,48,No,9,8,38.18
6,49,Yes,7,7,31.77
2,59,No,8,3,29.73
2,53,Yes,4,7,22.87
9,53,No,7,9,48.64
7,65,No,4,5,49.25
9,68,Yes,4,8,64.16
6,88,Yes,7,0,71.91
5,66,No,6,5,45.81
1,64,Yes,6,3,31.45
6,55,Yes,7,2,37.66
6,75,No,6,4,61.94
3,73,Yes,5,9,48.48
3,55,Yes,4,7,30.06
3,72,No,7,9,50.91
3,42,No,9,5,16.41
7,62,Yes,8,0,44.29
2,50,Yes,7,5,19.83
2,87,Yes,7,6,60.18
3,97,No,4,5,73.29
7,57,No,8,2,38.81
3,86,Yes,4,8,66.1
7,80,Yes,9,9,72.62
9,83,Yes,6,9,84.06
4,68,No,7,3,42.27
7,98,No,4,4,85.81
